User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
deafear101,"Mount Pleasant, WI","#MeetThePress's  jackA_s #ChuckTodd 

Pushing the trump stump shite at @SenSherrodBrown
Feeding softballs good… https://t.co/aOWp4kZexu",1398,588,20667,12/26/2017 12:24,10/25/2020 14:41,0,"[{'text': 'MeetThePress', 'indices': [0, 13]}, {'text': 'ChuckTodd', 'indices': [25, 35]}]"
EricShawnTV,,Eric Shawn: As Florida goes...so goes the nation? https://t.co/efnLAmrADh @foxnews #fox #foxnews #politics… https://t.co/HazNAObGal,1144,29349,3437,7/15/2010 20:25,10/25/2020 14:37,1,"[{'text': 'fox', 'indices': [83, 87]}, {'text': 'foxnews', 'indices': [88, 96]}, {'text': 'politics', 'indices': [97, 106]}]"
theforthnews,Worldwide,"🇺🇸🔴🔵
At Senate confirmation hearing for Amy Coney Barrett,

Democratic Senator Sheldon Whitehouse detailed what he… https://t.co/UOnxWWQSDm",9053,9040,1433,10/24/2018 13:58,10/25/2020 14:34,4,[]
GJabberbox,United States,Biden 2020(@joebidenforamerica) on TikTok: amy mcgrath for senate #republican #liberal #democrat #fyp #foryoupage… https://t.co/DGsD5zB1OM,15899,16369,119534,7/29/2018 18:54,10/25/2020 14:32,0,"[{'text': 'republican', 'indices': [66, 77]}, {'text': 'liberal', 'indices': [78, 86]}, {'text': 'democrat', 'indices': [87, 96]}, {'text': 'fyp', 'indices': [97, 101]}, {'text': 'foryoupage', 'indices': [102, 113]}]"
debmorello,United States,"Please @GOPChairwoman is arguably more of a pathological liar than @realDonaldTrump 

This pandering propagandist i… https://t.co/6fNg4Mg5i0",4909,5959,171375,5/31/2013 3:10,10/25/2020 14:32,1,[]
rene_los,,@JohnCornyn #Texans this is a perfect example of #Cornyn's &amp; #Republican morality instead of working on or planning… https://t.co/WceuJhCBvH,770,551,43594,3/7/2015 3:21,10/25/2020 14:31,3,"[{'text': 'Texans', 'indices': [12, 19]}, {'text': 'Cornyn', 'indices': [49, 56]}, {'text': 'Republican', 'indices': [65, 76]}]"
Liberal_Forum,United States of America,How to Remain the Leader of the #Republican #party #politics  https://t.co/5VjpIASi3l,1127,550,41723,12/18/2013 19:24,10/25/2020 14:30,0,"[{'text': 'Republican', 'indices': [32, 43]}, {'text': 'party', 'indices': [44, 50]}, {'text': 'politics', 'indices': [51, 60]}]"
PCadfael,,Graham being very STUPID again - Why do #Republicans try to spread FEAR rather then talk Policy &amp; past performance!… https://t.co/RO4SkuYtML,3914,3528,91646,7/25/2017 22:59,10/25/2020 14:24,0,"[{'text': 'Republicans', 'indices': [40, 52]}]"
jo_jlsr3353,"Florida, USA",God--I hope SO!!! There SHOULD be some karmic repercussions for #Republican #election interference &amp; #suppression ! https://t.co/G9XcRSfi2y,2884,2577,31400,7/27/2017 19:20,10/25/2020 14:23,0,"[{'text': 'Republican', 'indices': [64, 75]}, {'text': 'election', 'indices': [76, 85]}, {'text': 'suppression', 'indices': [105, 117]}]"
PCadfael,,Trump still using PAID actors at his shows.  That is how low Trump &amp; his #Republican sub missives have sunk in tryi… https://t.co/NUaNXqQMT5,3914,3528,91646,7/25/2017 22:59,10/25/2020 14:20,5,"[{'text': 'Republican', 'indices': [77, 88]}]"
noahfrito,"Berkeley, CA",@4a_of @GeeGeeAkili Abolish the #Republican Party ✔️,551,228,6525,11/19/2012 19:55,10/25/2020 14:17,0,"[{'text': 'Republican', 'indices': [32, 43]}]"
PCadfael,,Murkowski  - yet another #Republican that says one thing but does what the Rich #Republicans  Elites tell her to do… https://t.co/Vhg3l3Ww02,3914,3528,91646,7/25/2017 22:59,10/25/2020 14:14,1,"[{'text': 'Republican', 'indices': [25, 36]}, {'text': 'Republicans', 'indices': [80, 92]}]"
DoubleNW,FL leaders👎... FL NPA💥,"@MSNBC She plays both sides... Just like collins does.

These @gop #republican women CANNOT be TRUSTED‼️‼️",519,794,43235,3/12/2009 0:09,10/25/2020 14:13,0,"[{'text': 'republican', 'indices': [67, 78]}]"
BronxNYCalcorzi,"NYC,NY/Honolulu,HI/Atlanta,GA",@realDonaldTrump Just like in the 2018 midterms #Republican support is down across the country. The @GOP has no cha… https://t.co/LHL5mvb1Fk,1056,172,1619,11/23/2015 19:15,10/25/2020 14:11,0,"[{'text': 'Republican', 'indices': [48, 59]}]"
seandugganphoto,Northern California,@john_sipher And the #Republican party seems to be just fine with that.,687,961,4784,7/3/2009 5:49,10/25/2020 14:10,0,"[{'text': 'Republican', 'indices': [21, 32]}]"
joe_jg928,"Clair Mel City, Florida",#Republican #Democrat #WeThePeople ~ the RW t-party haven’t cared since they knew about Covid-19 in January https://t.co/COqOODdFrg,4813,4329,106484,1/12/2012 17:53,10/25/2020 14:09,0,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'Democrat', 'indices': [12, 21]}, {'text': 'WeThePeople', 'indices': [22, 34]}]"
Hammerwerferin,,#TrumpSeniors Wake Up like this #Republican Voter has https://t.co/7TFgdALMlU,471,109,19424,9/29/2011 23:48,10/25/2020 14:09,0,"[{'text': 'TrumpSeniors', 'indices': [0, 13]}, {'text': 'Republican', 'indices': [32, 43]}]"
pgjojo,"Pacific Grove, California","Par for the course for @GOP leadership. They are winging it with our lives, the destruction of our #Democracy their… https://t.co/v4YZw0B05L",151,77,7021,3/17/2009 20:24,10/25/2020 14:09,1,"[{'text': 'Democracy', 'indices': [99, 109]}]"
RaisesMoney,"Detroit, MI","@politvidchannel Somebody please get #LadyGraham her smelling salts.

The #ElectoralCollege was created to uphold s… https://t.co/ddVA39CQIt",4996,2722,10960,2/17/2009 1:42,10/25/2020 14:08,0,"[{'text': 'LadyGraham', 'indices': [37, 48]}, {'text': 'ElectoralCollege', 'indices': [74, 91]}]"
DoubleNW,FL leaders👎... FL NPA💥,"@nytimes @JonesVelwil9 Of course...
#murkowski has been playing both sides 2 long... Just like #susancollins had be… https://t.co/2uOFDGUSEO",519,794,43235,3/12/2009 0:09,10/25/2020 14:08,0,"[{'text': 'murkowski', 'indices': [36, 46]}, {'text': 'susancollins', 'indices': [95, 108]}]"
cartwrit_rick,,"@yaki_cavalcanti @atrupar The so called “independent” media treats republicans as the enemy. Why is that?!
Because… https://t.co/VfMG8EHhT5",53,19,4132,11/10/2016 23:27,10/25/2020 14:07,0,[]
Gilliganista,#ConstitutionalSweatEquity 🗽,"“During his 36 years in office, #McConnell has made it perfectly clear that his only passion is the pursuit of… https://t.co/QUg01XUW0I",4686,3073,127975,1/13/2012 0:09,10/25/2020 14:05,0,"[{'text': 'McConnell', 'indices': [32, 42]}]"
MasterTraehr,In my Man Cave cursing 45 🌊 ,"@politvidchannel And wow then it would be a democracy where peoples voices are heard &amp; count!
Not an antiquated sys… https://t.co/I6bC2TroCk",207,123,8071,3/31/2013 16:31,10/25/2020 14:04,1,[]
W_K_Martin_III,Iranian Refugee Advocate,@JohnWHuber Are the worms #Democrat or #Republican? #Trump2020,4395,3441,144684,6/19/2009 11:29,10/25/2020 14:04,0,"[{'text': 'Democrat', 'indices': [26, 35]}, {'text': 'Republican', 'indices': [39, 50]}, {'text': 'Trump2020', 'indices': [52, 62]}]"
TerinaKelso,"Jacksonville, Florida","Yassss!! WAKE Up America!!
 
#blackvoicesfortrump
#trump #maga #donaldtrump #usa #republican #america #conservative… https://t.co/MkXC4uvlq0",452,428,6654,9/1/2011 17:11,10/25/2020 14:01,0,"[{'text': 'blackvoicesfortrump', 'indices': [29, 49]}, {'text': 'trump', 'indices': [50, 56]}, {'text': 'maga', 'indices': [57, 62]}, {'text': 'donaldtrump', 'indices': [63, 75]}, {'text': 'usa', 'indices': [76, 80]}, {'text': 'republican', 'indices': [81, 92]}, {'text': 'america', 'indices': [93, 101]}, {'text': 'conservative', 'indices': [102, 115]}]"
3rdoptionparty,"San Diego, CA",Howdy #Colorado you have voted #Republican or #Democrat for nearly 250 years. How is that going? Making things bett… https://t.co/tjIQkQuCBw,262,9,1164,8/3/2019 4:42,10/25/2020 14:01,0,"[{'text': 'Colorado', 'indices': [6, 15]}, {'text': 'Republican', 'indices': [31, 42]}, {'text': 'Democrat', 'indices': [46, 55]}]"
SteveBright57,"Lancaster, PA",You are taking every #Republican down with you. All republicans up and down the ballot need to pay for your corrupt… https://t.co/Htjxa8dZX5,35,25,4260,4/17/2018 0:38,10/25/2020 13:58,1,"[{'text': 'Republican', 'indices': [21, 32]}]"
tsbrenterprises,"Arlington, TX","Trump: Sudan to join UAE, Bahrain in recognizing Israel https://t.co/xiSrYlG8m0 #NEWS #MAGA #USA #DONALDTRUMP… https://t.co/BsEwzl8LiI",4630,4412,53892,4/12/2014 19:16,10/25/2020 13:57,0,"[{'text': 'NEWS', 'indices': [80, 85]}, {'text': 'MAGA', 'indices': [86, 91]}, {'text': 'USA', 'indices': [92, 96]}, {'text': 'DONALDTRUMP', 'indices': [97, 109]}]"
Hotpage_News,United States,Republicans block consideration of COVID relief to speed up Barrett confirmation - #Biden #Harris #Trump #Pence… https://t.co/UQF1dkigJS,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:57,1,"[{'text': 'Biden', 'indices': [83, 89]}, {'text': 'Harris', 'indices': [90, 97]}, {'text': 'Trump', 'indices': [98, 104]}, {'text': 'Pence', 'indices': [105, 111]}]"
Hotpage_News,United States,Trump White House bashed for declaring COVID-exposed Pence an ‘essential worker’ so he can campaign - #Biden… https://t.co/BZnsCRrNHi,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:57,1,"[{'text': 'Biden', 'indices': [102, 108]}]"
Hotpage_News,United States,Pence draws backlash claiming rallies are ‘essential’ government work despite 5 aides testing positive for COVID-19… https://t.co/WwNYp8CO3n,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:57,0,[]
Hotpage_News,United States,Pence chief of staff Marc Short tests positive for coronavirus - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/WN0LEai0no,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:57,0,"[{'text': 'Biden', 'indices': [65, 71]}, {'text': 'Harris', 'indices': [72, 79]}, {'text': 'Trump', 'indices': [80, 86]}, {'text': 'Pence', 'indices': [87, 93]}, {'text': 'GOP', 'indices': [94, 98]}, {'text': 'Republican', 'indices': [99, 110]}]"
Hotpage_News,United States,FIVE of Mike Pence's aides test positive for COVID - #Biden #Harris #Trump #Pence #GOP #Republican #Democrat… https://t.co/CuhJTU84m2,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [53, 59]}, {'text': 'Harris', 'indices': [60, 67]}, {'text': 'Trump', 'indices': [68, 74]}, {'text': 'Pence', 'indices': [75, 81]}, {'text': 'GOP', 'indices': [82, 86]}, {'text': 'Republican', 'indices': [87, 98]}, {'text': 'Democrat', 'indices': [99, 108]}]"
Hotpage_News,United States,Trump denies Covid surge even as virus spreads among Pence advisers - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/YMWA0bAata,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [70, 76]}, {'text': 'Harris', 'indices': [77, 84]}, {'text': 'Trump', 'indices': [85, 91]}, {'text': 'Pence', 'indices': [92, 98]}, {'text': 'GOP', 'indices': [99, 103]}, {'text': 'Republican', 'indices': [104, 115]}]"
Hotpage_News,United States,"Trump Rips 'Fake News' For Focusing On COVID-19 'CASES, CASES, CASES' As Nation Breaks Record - #Biden #Harris… https://t.co/pUoSIvVuoZ",12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [96, 102]}, {'text': 'Harris', 'indices': [103, 110]}]"
Hotpage_News,United States,Biden gains as suburban women and elderly voters look to dump Trump - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/uLpmA58H9J,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [70, 76]}, {'text': 'Harris', 'indices': [77, 84]}, {'text': 'Trump', 'indices': [85, 91]}, {'text': 'Pence', 'indices': [92, 98]}, {'text': 'GOP', 'indices': [99, 103]}, {'text': 'Republican', 'indices': [104, 115]}]"
Hotpage_News,United States,"After a bruising campaign, Biden emerges more popular as he closes in on job he has wanted for decades - #Biden… https://t.co/heZ2XrIjGR",12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [105, 111]}]"
Hotpage_News,United States,Surging coronavirus colors White House race in closing days - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/1AwZajahoW,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:56,0,"[{'text': 'Biden', 'indices': [62, 68]}, {'text': 'Harris', 'indices': [69, 76]}, {'text': 'Trump', 'indices': [77, 83]}, {'text': 'Pence', 'indices': [84, 90]}, {'text': 'GOP', 'indices': [91, 95]}, {'text': 'Republican', 'indices': [96, 107]}]"
ArtbyKGH,Out West,@joncoopertweets @KamalaHarris @VP Gotta live up to the #Republican Party Motto 😏 https://t.co/mlFwRR6Ohq,2733,1054,40044,2/8/2014 19:41,10/25/2020 13:56,0,"[{'text': 'Republican', 'indices': [56, 67]}]"
Hotpage_News,United States,INSANITY: Trump falsely claims doctors are making up positive COVID-19 cases - #Biden #Harris #Trump #Pence #GOP… https://t.co/8CAUBEtfgy,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [79, 85]}, {'text': 'Harris', 'indices': [86, 93]}, {'text': 'Trump', 'indices': [94, 100]}, {'text': 'Pence', 'indices': [101, 107]}, {'text': 'GOP', 'indices': [108, 112]}]"
Hotpage_News,United States,Texas governor requests use of El Paso-area military hospital for non-COVID-19 patients as cases surge - #Biden… https://t.co/yxe3KKu74H,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [105, 111]}]"
Hotpage_News,United States,Wisconsin emerges as one of the worst coronavirus hotspots in the U.S. - #Biden #Harris #Trump #Pence #GOP… https://t.co/xCSmizVbxI,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [73, 79]}, {'text': 'Harris', 'indices': [80, 87]}, {'text': 'Trump', 'indices': [88, 94]}, {'text': 'Pence', 'indices': [95, 101]}, {'text': 'GOP', 'indices': [102, 106]}]"
Hotpage_News,United States,"42 states, territories in upward trajectory of new COVID-19 cases - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/4NPpfc5Zcx",12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [68, 74]}, {'text': 'Harris', 'indices': [75, 82]}, {'text': 'Trump', 'indices': [83, 89]}, {'text': 'Pence', 'indices': [90, 96]}, {'text': 'GOP', 'indices': [97, 101]}, {'text': 'Republican', 'indices': [102, 113]}]"
rationalsquad,"Philadelphia, PA","#VoteBlueToSaveAmerica 
Your life depends on it. 

Your life has depended on it for 20 years now.

Every time you v… https://t.co/5Sw7W9BJRA",3898,5451,42026,10/13/2009 1:25,10/25/2020 13:55,1,"[{'text': 'VoteBlueToSaveAmerica', 'indices': [0, 22]}]"
Hotpage_News,United States,"U.S. reports over 80,000 new COVID-19 cases for 2nd straight day - #Biden #Harris #Trump #Pence #GOP #Republican… https://t.co/Z2BY2I8SK8",12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [67, 73]}, {'text': 'Harris', 'indices': [74, 81]}, {'text': 'Trump', 'indices': [82, 88]}, {'text': 'Pence', 'indices': [89, 95]}, {'text': 'GOP', 'indices': [96, 100]}, {'text': 'Republican', 'indices': [101, 112]}]"
Hotpage_News,United States,RealClearPolitics -  Biden up in every poll - #Biden #Harris #Trump #Pence #GOP #Republican #Democrat #Democrats… https://t.co/0mvq9zOeQF,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:55,0,"[{'text': 'Biden', 'indices': [46, 52]}, {'text': 'Harris', 'indices': [53, 60]}, {'text': 'Trump', 'indices': [61, 67]}, {'text': 'Pence', 'indices': [68, 74]}, {'text': 'GOP', 'indices': [75, 79]}, {'text': 'Republican', 'indices': [80, 91]}, {'text': 'Democrat', 'indices': [92, 101]}, {'text': 'Democrats', 'indices': [102, 112]}]"
Hotpage_News,United States,Economist: Biden is favored to win the election 91-9 - #Biden #Harris #Trump #Pence #GOP #Republican #Democrat… https://t.co/FpE4xqztjw,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:54,0,"[{'text': 'Biden', 'indices': [55, 61]}, {'text': 'Harris', 'indices': [62, 69]}, {'text': 'Trump', 'indices': [70, 76]}, {'text': 'Pence', 'indices': [77, 83]}, {'text': 'GOP', 'indices': [84, 88]}, {'text': 'Republican', 'indices': [89, 100]}, {'text': 'Democrat', 'indices': [101, 110]}]"
Hotpage_News,United States,538: Biden is favored to win the election 87-13 - #Biden #Harris #Trump #Pence #GOP #Republican #Democrat… https://t.co/kUchZXPKox,12972,25734,295320,3/12/2009 14:16,10/25/2020 13:54,0,"[{'text': 'Biden', 'indices': [50, 56]}, {'text': 'Harris', 'indices': [57, 64]}, {'text': 'Trump', 'indices': [65, 71]}, {'text': 'Pence', 'indices': [72, 78]}, {'text': 'GOP', 'indices': [79, 83]}, {'text': 'Republican', 'indices': [84, 95]}, {'text': 'Democrat', 'indices': [96, 105]}]"
PCadfael,,97% of the 100 Poorest Counties in America are in #Republican States… It should be clear to all that #GOP policies… https://t.co/7etVPM3n9P,3914,3528,91646,7/25/2017 22:59,10/25/2020 13:54,0,"[{'text': 'Republican', 'indices': [50, 61]}, {'text': 'GOP', 'indices': [101, 105]}]"
PCadfael,,#Republicans &amp; Graham do NOT listen to Scientists &amp; seem to be ok with spreading #COVID19 to  #MAGA &amp; #Republicans.… https://t.co/ZLqDDE9Eu1,3914,3528,91646,7/25/2017 22:59,10/25/2020 13:52,1,"[{'text': 'Republicans', 'indices': [0, 12]}, {'text': 'COVID19', 'indices': [89, 97]}, {'text': 'MAGA', 'indices': [102, 107]}, {'text': 'Republicans', 'indices': [114, 126]}]"
worldnewsdotcom,,"'Power grab': how #Republican hardball gave us #AmyConeyBarrett 

https://t.co/79nllNVRXF https://t.co/v6dHqmJ24S",5277,20650,126957,5/12/2010 18:12,10/25/2020 13:50,0,"[{'text': 'Republican', 'indices': [18, 29]}, {'text': 'AmyConeyBarrett', 'indices': [47, 63]}]"
BethFrerking,"Dallas, TX",Be sure you read @toddgillman's report on the tightrope #JohnCornyn has to walk to attract suburban voters yet keep… https://t.co/31G3PH7EzA,2062,2912,5357,1/19/2009 23:03,10/25/2020 13:49,0,"[{'text': 'JohnCornyn', 'indices': [56, 67]}]"
PCadfael,,#Republican Politicians are so embarrassingly STUPID  - Listen the the Scientists  Not the corrupt LYING #GOP… https://t.co/6poItfDcBX,3914,3528,91646,7/25/2017 22:59,10/25/2020 13:49,1,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'GOP', 'indices': [105, 109]}]"
DavyWaters,,"Great collection of President Quotes including: John F. Kennedy, Ronald Reagan, Donald Trump, Barack Obama, and man… https://t.co/soHHCEoc2Y",2602,5783,8668,5/20/2011 4:41,10/25/2020 13:45,0,[]
3jsenior,"Blackwood, NJ",@realDonaldTrump @JoLissa13 Vote Straight ticket #Republican People. 👊 Impeach @SpeakerPelosi &amp; ReElect Donald Trum… https://t.co/ME8YVYNNEO,2382,789,11349,10/14/2015 0:32,10/25/2020 13:42,2,"[{'text': 'Republican', 'indices': [49, 60]}]"
bmttinman,Dolores CO,@senatemajldr is just like every #Republican Afraid of #ThePubliccan #WeThePeople #DoNotNotVote #NeverTrump… https://t.co/veVt6ANKFJ,58,31,6431,8/13/2009 10:53,10/25/2020 13:41,1,"[{'text': 'Republican', 'indices': [33, 44]}, {'text': 'ThePubliccan', 'indices': [55, 68]}, {'text': 'WeThePeople', 'indices': [69, 81]}, {'text': 'DoNotNotVote', 'indices': [82, 95]}, {'text': 'NeverTrump', 'indices': [96, 107]}]"
TheTribune2020,"Washington, DC",Here Here‼️ #trump #republican #maga #conservative #donaldtrump #usa #politics #america #democrat #kag… https://t.co/04XRhheSce,258,103,635,8/16/2020 15:10,10/25/2020 13:40,0,"[{'text': 'trump', 'indices': [12, 18]}, {'text': 'republican', 'indices': [19, 30]}, {'text': 'maga', 'indices': [31, 36]}, {'text': 'conservative', 'indices': [37, 50]}, {'text': 'donaldtrump', 'indices': [51, 63]}, {'text': 'usa', 'indices': [64, 68]}, {'text': 'politics', 'indices': [69, 78]}, {'text': 'america', 'indices': [79, 87]}, {'text': 'democrat', 'indices': [88, 97]}, {'text': 'kag', 'indices': [98, 102]}]"
