User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
ResearchBuzz,"North Cack baby, not a boss ","Forbes: Twitter Shuts Down PAC, Donates Remaining Money To Charities - https://t.co/Zr53UTFYIn  #Twitter #politics",3463,5569,69482,6/20/2007 22:25,10/27/2020 2:12,0,"[{'text': 'Twitter', 'indices': [96, 104]}, {'text': 'politics', 'indices': [105, 114]}]"
euhorizons,Yale University,"⏰The Combatting Systemic Racism event is just hours away! Don't forget to register! ⏰
https://t.co/hMX1NZGEtH

#blm… https://t.co/nXSCJH383b",2470,3349,710,6/27/2015 9:16,10/27/2020 2:08,3,"[{'text': 'blm', 'indices': [111, 115]}]"
ProfessorOrozco,"Tallahassee, FL","O.k., that was expected. Now, institutions of all sorts must get to work. #constitutionalmoment #politics https://t.co/FpV6c4GyXK",410,675,6392,2/21/2015 23:32,10/27/2020 2:06,0,"[{'text': 'constitutionalmoment', 'indices': [74, 95]}, {'text': 'politics', 'indices': [96, 105]}]"
johnnyrobish,"Woodland Hills, Los Angeles",Corporations Doling Out Millions to Executives Before Filing Chapter 11 https://t.co/kac3KfetTO  #Satire #Comedy… https://t.co/NbAqcjOAff,264,299,2741,3/5/2009 23:21,10/27/2020 2:05,0,"[{'text': 'Satire', 'indices': [97, 104]}, {'text': 'Comedy', 'indices': [105, 112]}]"
NYREPRO,New York,"Wow... I didn't think she was going to be confirmed..😒

#politics #supremecourt #usnews #agenda #dems #repubs
https://t.co/Gs8ieDyZGA",107,123,3018,8/5/2012 18:07,10/27/2020 2:05,0,"[{'text': 'politics', 'indices': [56, 65]}, {'text': 'supremecourt', 'indices': [66, 79]}, {'text': 'usnews', 'indices': [80, 87]}, {'text': 'agenda', 'indices': [88, 95]}, {'text': 'dems', 'indices': [96, 101]}, {'text': 'repubs', 'indices': [102, 109]}]"
newscompare,,Compare the news side-by-side to see who's telling the whole story. Comment on bias or under-reporting. Share to su… https://t.co/XxXjaywSFI,232,2391,9442,5/19/2017 14:55,10/27/2020 2:04,0,[]
MekhailBari,"Toronto, Ontario",We live in a world faced with unprecedented invisible establishment of a doctrine where ‘Illegal is the new Legal A… https://t.co/xfh9jRjhPn,87,10,9,10/8/2020 0:52,10/27/2020 2:03,0,[]
KareemsCaptures,"Nanaimo, British Columbia","It’s official.

ACB is now JUSTICE Amy Coney Barret.

Even though I disagree with her on several major issues, I’d… https://t.co/x5bgYWczKf",766,63,494,12/4/2018 3:53,10/27/2020 2:01,0,[]
vivster55,,#politics #Democrats #Biden Poor Joe felt he had to make an impromptu visit to PA because Trump was in PA. Joe went… https://t.co/VYbRoKBa6U,0,0,99,9/24/2020 15:30,10/27/2020 1:59,0,"[{'text': 'politics', 'indices': [0, 9]}, {'text': 'Democrats', 'indices': [10, 20]}, {'text': 'Biden', 'indices': [21, 27]}]"
USPolitiHUB,,Trump Wants Covid-19 Media Coverage To Be Illegal: ‘Should Be An Election Law Violation’ #coronavirus #StayHome… https://t.co/KMgDz41O8I,836,509,4625,3/19/2020 19:43,10/27/2020 1:59,0,"[{'text': 'coronavirus', 'indices': [89, 101]}, {'text': 'StayHome', 'indices': [102, 111]}]"
7BAO,Longmont Colorado,"""#Nancy #Ward is not only remembered as an important figure to the #Cherokee people but is also considered an early… https://t.co/W4Tvdc9NCg",851,349,18473,1/27/2009 7:23,10/27/2020 1:58,0,"[{'text': 'Nancy', 'indices': [1, 7]}, {'text': 'Ward', 'indices': [8, 13]}, {'text': 'Cherokee', 'indices': [67, 76]}]"
stephenmhardin,,"If your political view causes even one person to fall away or not come to Christ, it’s not worth it. #politics… https://t.co/VQonOAjlB0",2808,878,1254,2/15/2012 22:39,10/27/2020 1:58,1,"[{'text': 'politics', 'indices': [101, 110]}]"
TheWholeN9nes,The Rotten Apple,"In newly surfaced audio that’s likely to send Donald Trump into a rage, White House press secretary… https://t.co/UCieHLvXef",5000,1709,78811,3/23/2011 3:32,10/27/2020 1:57,0,[]
MakeItPlain,"New York, NY","In newly surfaced audio that’s likely to send Donald Trump into a rage, White House press secretary… https://t.co/eMKUE9W0bU",3055,21517,143068,12/12/2008 17:26,10/27/2020 1:57,3,[]
turgle2,,"Don’t let the cogs of the machine fool you. Conservatism is a cling to the past, a lick of the boot of the governme… https://t.co/PB3eINAu3J",109,37,857,4/23/2020 14:53,10/27/2020 1:56,0,[]
RileyandKimmy,"Orlando, Florida",No #politics no #political or #currentaffairs debates...nothing but #positive #talk  #fun Please #listen to today’s… https://t.co/SRD1TCtZuo,136,825,19282,12/21/2009 4:51,10/27/2020 1:56,0,"[{'text': 'politics', 'indices': [3, 12]}, {'text': 'political', 'indices': [16, 26]}, {'text': 'currentaffairs', 'indices': [30, 45]}, {'text': 'positive', 'indices': [68, 77]}, {'text': 'talk', 'indices': [78, 83]}, {'text': 'fun', 'indices': [85, 89]}, {'text': 'listen', 'indices': [97, 104]}]"
wiseagent_apo,,"Well done, Chile!

#Hive #PeakD #Posh #Chile #Society #NewNation #Pinochet #Dictatorship #Plebiscite #Future #World… https://t.co/v3jAxoqRpy",216,125,780,11/26/2019 17:46,10/27/2020 1:55,0,"[{'text': 'Hive', 'indices': [19, 24]}, {'text': 'PeakD', 'indices': [25, 31]}, {'text': 'Posh', 'indices': [32, 37]}, {'text': 'Chile', 'indices': [38, 44]}, {'text': 'Society', 'indices': [45, 53]}, {'text': 'NewNation', 'indices': [54, 64]}, {'text': 'Pinochet', 'indices': [65, 74]}, {'text': 'Dictatorship', 'indices': [75, 88]}, {'text': 'Plebiscite', 'indices': [89, 100]}, {'text': 'Future', 'indices': [101, 108]}, {'text': 'World', 'indices': [109, 115]}]"
turgle2,,"Take their power before they take your rights. The people take precedence over government, always. #AmyConeyBarrett #politics #RevolutionNow",109,37,857,4/23/2020 14:53,10/27/2020 1:55,0,"[{'text': 'AmyConeyBarrett', 'indices': [99, 115]}, {'text': 'politics', 'indices': [116, 125]}, {'text': 'RevolutionNow', 'indices': [126, 140]}]"
DougKlaaJohnson,"Utah, USA","Dear Leftists:

Anger &amp; hate only drives people away, &amp; we live in a federated republic.  Either learn how to civil… https://t.co/gAze7k6P3U",217,329,18717,6/1/2009 4:12,10/27/2020 1:54,1,[]
MNowNews,"Kuala Lumpur, Malaysia","PAS urges BN MPs to be steadfast in defending the leadership of Muhyiddin and the PN government.

#mnow #PAS #PN… https://t.co/WY2JZ47SGj",5,463,895,8/13/2020 3:54,10/27/2020 1:53,1,"[{'text': 'mnow', 'indices': [98, 103]}, {'text': 'PAS', 'indices': [104, 108]}, {'text': 'PN', 'indices': [109, 112]}]"
LifeCoachAdam1,Global Citizen ,#Politics Government Refuses To Rule Out Fourth Tier Of Covid Restrictions https://t.co/4PKYo9WW9u via @lifecoachadam1 #News,2866,3780,9234,3/20/2020 1:10,10/27/2020 1:53,0,"[{'text': 'Politics', 'indices': [0, 9]}, {'text': 'News', 'indices': [119, 124]}]"
3PennyMovies,Victoria BC Canada,"#Politics 
“Only drastically incomplete movements could neatly pull at discrete threads of inequity without also pu… https://t.co/elY5rdYgf9",9737,8856,258614,10/18/2010 17:55,10/27/2020 1:53,0,"[{'text': 'Politics', 'indices': [0, 9]}]"
solarwardenfile,,Things are starting to heat up! wonder who been in it for themselves? #USPolitics #politics #media #MAGA2020 #MAGA https://t.co/McRCAyx8wJ,2495,2034,42396,9/30/2013 11:24,10/27/2020 1:52,2,"[{'text': 'USPolitics', 'indices': [70, 81]}, {'text': 'politics', 'indices': [82, 91]}, {'text': 'media', 'indices': [92, 98]}, {'text': 'MAGA2020', 'indices': [99, 108]}, {'text': 'MAGA', 'indices': [109, 114]}]"
TheWholeN9nes,The Rotten Apple,Former Goldman Sachs president #HarveySchwartz makes late big donation to Joe Biden. #Politics #BidenHarris2020  https://t.co/BtSakTYFsR,5000,1709,78811,3/23/2011 3:32,10/27/2020 1:52,0,"[{'text': 'HarveySchwartz', 'indices': [31, 46]}, {'text': 'Politics', 'indices': [85, 94]}, {'text': 'BidenHarris2020', 'indices': [95, 111]}]"
MakeItPlain,"New York, NY",Former Goldman Sachs president #HarveySchwartz makes late big donation to Joe Biden. #Politics #BidenHarris2020  https://t.co/Q5mUNHkRvq,3055,21517,143068,12/12/2008 17:26,10/27/2020 1:52,2,"[{'text': 'HarveySchwartz', 'indices': [31, 46]}, {'text': 'Politics', 'indices': [85, 94]}, {'text': 'BidenHarris2020', 'indices': [95, 111]}]"
politics_wheels,"Dayton, OH","By a vote of 52-48 and no bipartisan support, the Senate confirmed Amy Coney Barrett to the Supreme Court tonight.… https://t.co/RqxYZaojgx",2475,491,1304,7/20/2018 17:02,10/27/2020 1:51,0,[]
BloorisJohn,United Kingdom,"I've noticed that the ""dirtbag left"" is treated by the @dnc the same way that the dissident right is treated by the… https://t.co/TIPAIDB7Sc",545,482,11228,9/17/2020 5:12,10/27/2020 1:51,0,[]
solarwardenfile,,Starting to remind me of someone... if true. #nzpol #auspol #USPolitics #ukpolitics #geopolitics #media #politics https://t.co/Z76NhyiK5o,2495,2034,42396,9/30/2013 11:24,10/27/2020 1:50,0,"[{'text': 'nzpol', 'indices': [45, 51]}, {'text': 'auspol', 'indices': [52, 59]}, {'text': 'USPolitics', 'indices': [60, 71]}, {'text': 'ukpolitics', 'indices': [72, 83]}, {'text': 'geopolitics', 'indices': [84, 96]}, {'text': 'media', 'indices': [97, 103]}, {'text': 'politics', 'indices': [104, 113]}]"
BsOfficially,,Anyone else crawl into bed with a smile because it's at least 5 hours you won't be anxiously checking the news abou… https://t.co/oQxn1DhNP2,47,7,93,8/7/2020 0:09,10/27/2020 1:49,0,[]
RyanFaison,"New Jersey, USA",Great Faith &amp; Politics connect group tonight as we discussed cultural Christianity vs. biblical Christianity in lig… https://t.co/BtcsIEpgAR,1509,1891,17989,9/5/2008 19:13,10/27/2020 1:48,0,[]
TheRoctor_MD,United States,"✌️😎 Politics is like a stew you made that you thought was going to be so good but after cooking it for hours, you t… https://t.co/4tkhbW2mAh",2412,2883,23803,7/29/2016 15:17,10/27/2020 1:47,0,[]
jakki2004,"#Kindness, Connecticut ",Ok folks...since we have a few minutes...I want to talk about who is hot looking is #politics It’s how I navigate f… https://t.co/3vwpGmB1pN,41611,47847,294650,1/28/2012 3:19,10/27/2020 1:47,0,"[{'text': 'politics', 'indices': [84, 93]}]"
UKPolitics_b,Internet,"UK cycling groups say rule on riding side-by-side is 'causing confusion'
https://t.co/STFTxcgESH
 #UK #politics",4889,2716,37906,3/24/2017 17:37,10/27/2020 1:45,0,"[{'text': 'UK', 'indices': [98, 101]}, {'text': 'politics', 'indices': [102, 111]}]"
jobinindia,"Toronto, Ontario","#Thisis嵐 #politics 

@Trump, ""@KamalaHarris will not be your first female president.""

Hope @realDonaldTrump realiz… https://t.co/zuNVLHnam0",3954,2349,72386,6/15/2009 9:58,10/27/2020 1:45,0,"[{'text': 'Thisis嵐', 'indices': [0, 8]}, {'text': 'politics', 'indices': [9, 18]}]"
UKPolitics_b,Internet,"Covid has thrived on racial discrimination, says Baroness Doreen Lawrence
https://t.co/qbyNisQNP4
 #UK #politics",4889,2716,37906,3/24/2017 17:37,10/27/2020 1:45,0,"[{'text': 'UK', 'indices': [99, 102]}, {'text': 'politics', 'indices': [103, 112]}]"
TheWholeN9nes,The Rotten Apple,Why the Republican Party wants to destroy labor unions.  #Politics #GOP #Unions https://t.co/YDvlZngK14,5000,1709,78811,3/23/2011 3:32,10/27/2020 1:44,0,"[{'text': 'Politics', 'indices': [57, 66]}, {'text': 'GOP', 'indices': [67, 71]}, {'text': 'Unions', 'indices': [72, 79]}]"
MakeItPlain,"New York, NY",Why the Republican Party wants to destroy labor unions.  #Politics #GOP #Unions https://t.co/rO6cCPqTTq,3055,21517,143068,12/12/2008 17:26,10/27/2020 1:44,3,"[{'text': 'Politics', 'indices': [57, 66]}, {'text': 'GOP', 'indices': [67, 71]}, {'text': 'Unions', 'indices': [72, 79]}]"
Tomterrific87,Somewhere,"#politics #congress 
'Overwhelming' Russian submarines in North Atlantic spark new Cold War fears https://t.co/Ryd5OKdjbx",1788,170,7505,12/15/2010 21:22,10/27/2020 1:43,0,"[{'text': 'politics', 'indices': [0, 9]}, {'text': 'congress', 'indices': [10, 19]}]"
alex_greystoke,"Austin, TX",@SpeakerPelosi @trump @biden #usa #congress #obama #politics #coronavirus #stimulus #democrats #republicans… https://t.co/BEGbOWexJ6,3470,2588,23887,8/4/2009 15:50,10/27/2020 1:43,1,"[{'text': 'usa', 'indices': [29, 33]}, {'text': 'congress', 'indices': [34, 43]}, {'text': 'obama', 'indices': [44, 50]}, {'text': 'politics', 'indices': [51, 60]}, {'text': 'coronavirus', 'indices': [61, 73]}, {'text': 'stimulus', 'indices': [74, 83]}, {'text': 'democrats', 'indices': [84, 94]}, {'text': 'republicans', 'indices': [95, 107]}]"
PoliticsITN,,Chinese leaders discuss national plan for the next five years as the country prepares to rebuild …… https://t.co/UiIFq6ja4e,28,35,7829,7/8/2020 21:59,10/27/2020 1:43,0,[]
HappyWarriorP,united states,so apparently the podcast ep I recorded on Sunday is completely corrupted (ughhhh) so we are re-re-recording this t… https://t.co/sFpEonLER8,8235,9792,17178,3/21/2012 17:07,10/27/2020 1:42,0,[]
hsiyinl,United States,"Let every vote be counted. That's the only small-d democratic thing to do.
#vote #2020Election #politics #Biden… https://t.co/GGzcLGnWSI",140,133,16544,6/4/2015 17:58,10/27/2020 1:41,0,"[{'text': 'vote', 'indices': [75, 80]}, {'text': '2020Election', 'indices': [81, 94]}, {'text': 'politics', 'indices': [95, 104]}, {'text': 'Biden', 'indices': [105, 111]}]"
upstractcom,,"Biden #Biden Ipsos #Ipsos Wisconsin #Wisconsin #Politics Biden has solid lead in Wisconsin, narrower edge in Pennsy… https://t.co/brFWDSdekU",1,1741,123978,3/5/2014 15:12,10/27/2020 1:41,0,"[{'text': 'Biden', 'indices': [6, 12]}, {'text': 'Ipsos', 'indices': [19, 25]}, {'text': 'Wisconsin', 'indices': [36, 46]}, {'text': 'Politics', 'indices': [47, 56]}]"
YoungSim,"Salt Lake City, UT","Ya know. He ain't lying. He did nothing wrong under the constitution. Elections have consequences. 

The current po… https://t.co/bbYcYQyEt5",202,485,2395,7/14/2009 11:00,10/27/2020 1:40,0,[]
jdastump,,@CNN @MSNBC @abcnews @NBCNews  @60Minutes #Election2020 #VOTE #BidenHarris2020Landslide somebody #PayAttention don’… https://t.co/sZMzrdjVRV,88,68,1908,7/20/2012 3:07,10/27/2020 1:39,0,"[{'text': 'Election2020', 'indices': [42, 55]}, {'text': 'VOTE', 'indices': [56, 61]}, {'text': 'BidenHarris2020Landslide', 'indices': [62, 87]}, {'text': 'PayAttention', 'indices': [97, 110]}]"
WePoll_TheGame,"Tucson, AZ","How do you feel about #AmyComeyBarrett being confirmed to the #SCOTUS?
A) So glad, happy, relieved
B) Frustrated wi… https://t.co/WJ5rFWz8xp",363,401,2300,10/10/2017 21:11,10/27/2020 1:37,3,"[{'text': 'AmyComeyBarrett', 'indices': [22, 38]}, {'text': 'SCOTUS', 'indices': [62, 69]}]"
oheraldogoa,,"Read our today's edition, 27th Oct 2020, of @oheraldogoa
#goa #media #news #edition #opinion #VoiceOfGoa #epaper… https://t.co/hMbHdgUZ44",380,15296,35130,5/1/2014 12:41,10/27/2020 1:35,0,"[{'text': 'goa', 'indices': [57, 61]}, {'text': 'media', 'indices': [62, 68]}, {'text': 'news', 'indices': [69, 74]}, {'text': 'edition', 'indices': [75, 83]}, {'text': 'opinion', 'indices': [84, 92]}, {'text': 'VoiceOfGoa', 'indices': [93, 104]}, {'text': 'epaper', 'indices': [105, 112]}]"
PoliticsITN,,Conservatives pass motion that Liberals say will threaten Canada's access to COVID-19 vaccines… https://t.co/rayrgIwmic,28,35,7829,7/8/2020 21:59,10/27/2020 1:34,0,[]
TAPintoTV,NJ/ NY,VIDEO: Clinical psychologist @meryldorfphd spoke with @TAPintoTV Executive Producer @brian_brodeur to highlight str… https://t.co/rm9MJgdYU9,177,197,455,1/19/2018 21:40,10/27/2020 1:34,3,[]
trader_eye,United States,"#COVID19 #1 issue /USA death toll hit 225,000👀🦠$VIX $33.68 next 🎯 $85 (knuckle-headed cheap #politics) 😷",146,46,7533,7/14/2009 8:07,10/27/2020 1:33,0,"[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'politics', 'indices': [92, 101]}]"
TimGamble,"NC, USA","The Crow Indian Tribe Endorses Trump: ‘Why Change Horses In Midstream?’ https://t.co/E6EnQ8g9t9

#news #politics… https://t.co/qXlRYTRK7g",6833,10395,59823,2/23/2009 4:19,10/27/2020 1:32,0,"[{'text': 'news', 'indices': [97, 102]}, {'text': 'politics', 'indices': [103, 112]}]"
chipstikchiken,over there ,"#Liberals: ""oooh they'd better not do that thing I don't want them to do!""
Us: ""why?""
Liberals: ""oooh I'll tell u w… https://t.co/tMo2HsWIFx",322,232,561,9/26/2020 21:21,10/27/2020 1:32,0,"[{'text': 'Liberals', 'indices': [0, 9]}]"
PKramer94,,"""Politics"" is a strong phrase for these things, but pretty much.
#politicaltwitter #Politics https://t.co/ekmSOH9wtn",636,16,345,11/9/2017 1:50,10/27/2020 1:31,0,"[{'text': 'politicaltwitter', 'indices': [65, 82]}, {'text': 'Politics', 'indices': [83, 92]}]"
dylanprice27,,"@ArielElyseGold joined the show today for a big conversation about everything going on in our country, enjoy!… https://t.co/gEFIttWELg",197,199,1714,11/7/2016 9:46,10/27/2020 1:31,0,[]
Liberal_Forum,United States of America,@JoeBiden is running against George????? #politics  https://t.co/enABeGWhwq,1127,550,41733,12/18/2013 19:24,10/27/2020 1:31,0,"[{'text': 'politics', 'indices': [41, 50]}]"
Chimpan04191711,,So many people died due to #WuhanVirus but they still believe no #ChinaFactor exists. Really? #CCP China doesn't af… https://t.co/76Yt3uGavf,1089,43,2194,12/12/2018 6:24,10/27/2020 1:30,0,"[{'text': 'WuhanVirus', 'indices': [27, 38]}, {'text': 'ChinaFactor', 'indices': [65, 77]}, {'text': 'CCP', 'indices': [94, 98]}]"
Sociafy,USA,Charlie Kirk: America’s Sleeping Giant Can Defeat The Radical Left - via: @charliekirk11 https://t.co/0dJUOlalqh… https://t.co/XYa1Adggu6,114,39597,5350,9/30/2011 5:59,10/27/2020 1:30,0,[]
Serpentine202,Somewhere in Y'all-land,"Twitter again takes action against Trump for lying about mail-in ballots 

https://t.co/nwB8SbAKZ8

 #p2 #news… https://t.co/KI9x0GJqhM",36671,35043,282222,10/21/2008 19:52,10/27/2020 1:29,2,"[{'text': 'p2', 'indices': [101, 104]}, {'text': 'news', 'indices': [105, 110]}]"
TerinaKelso,"Jacksonville, Florida","What a proud moment: Amy Coney Barrett sworn in as Supreme Court Justice!
blackvoicesfortrump
#trump #maga… https://t.co/AXy5esSmwh",452,429,6678,9/1/2011 17:11,10/27/2020 1:28,0,"[{'text': 'trump', 'indices': [94, 100]}, {'text': 'maga', 'indices': [101, 106]}]"
LifeCoachAdam1,Global Citizen ,#Politics Infection of Pence Aides Raises New Questions About Trump’s Virus Response https://t.co/HRvtTIQ7k6 via… https://t.co/aSwcgJ0g2Y,2866,3780,9234,3/20/2020 1:10,10/27/2020 1:27,0,"[{'text': 'Politics', 'indices': [0, 9]}]"
CalBeach,California,Justice Amy Coney Barrett sounds like @AOC when she talks. Maybe they're cousins. #USA #politics,1008,804,32187,7/29/2008 7:47,10/27/2020 1:25,0,"[{'text': 'USA', 'indices': [82, 86]}, {'text': 'politics', 'indices': [87, 96]}]"
PoliticsITN,,Boris Johnson should look to Angela Merkel for 'world class' leadership https://t.co/YjI4V0q76i #UK #angelamerkel… https://t.co/QORB0nJKtP,28,35,7829,7/8/2020 21:59,10/27/2020 1:24,0,"[{'text': 'UK', 'indices': [96, 99]}, {'text': 'angelamerkel', 'indices': [100, 113]}]"
Thequestforit,"New York, NY",TONIGHT: The Senate has confirmed Amy Coney Barrett to the Supreme Court #news #politics,649,1571,6406,8/13/2008 14:30,10/27/2020 1:24,0,"[{'text': 'news', 'indices': [73, 78]}, {'text': 'politics', 'indices': [79, 88]}]"
UFOinsightcom,,"Fringe Science, Twisted Prophecies, And The #Doomsday Scenario https://t.co/WMkPkoTn7m #fundamentalism #politics #religion",189,2137,31599,2/14/2012 14:50,10/27/2020 1:24,2,"[{'text': 'Doomsday', 'indices': [44, 53]}, {'text': 'fundamentalism', 'indices': [87, 102]}, {'text': 'politics', 'indices': [103, 112]}, {'text': 'religion', 'indices': [113, 122]}]"
